sample_name	anonymized_name	collection_timestamp	description	dna_extracted	elevation	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	genotype	geo_loc_name	host_age	host_age_units	host_body_habitat	host_body_product	host_body_site	host_common_name	host_life_stage	host_scientific_name	host_subject_id	host_taxid	latitude	longitude	physical_specimen_location	physical_specimen_remaining	qiita_study_id	sample_type	scientific_name	sex	study_type	taxon_id	title	tube_id	keep	genotype_sex	cohort	genotype_tp
14748.CAGE7.FSPFB6.L15.1	CAGE7.FSPFB6.L15.1	8/18/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	15	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 7	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131314	TRUE	B6_female	COHORT 1	B6_15
14748.CAGE7.FSPFB6.L15.2	CAGE7.FSPFB6.L15.2	8/18/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	15	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 7	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131329	TRUE	B6_female	COHORT 1	B6_15
14748.CAGE7.FSPFB6.L7.1	CAGE7.FSPFB6.L7.1	12/20/19		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 7	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132185	TRUE	B6_female	COHORT 1	B6_7
14748.CAGE7.FSPFB6.L9.1	CAGE7.FSPFB6.L9.1	1/28/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	9	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 7	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132195	TRUE	B6_female	COHORT 1	B6_9
14748.CAGE70.MSPF3XTG.L2.1	CAGE70.MSPF3XTG.L2.1	9/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	2	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 70	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363134056	TRUE	3XTG_male	COHORT 5	3XTG_2
14748.CAGE70.MSPF3XTG.L2.2	CAGE70.MSPF3XTG.L2.2	9/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	2	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 70	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132246	TRUE	3XTG_male	COHORT 5	3XTG_2
14748.CAGE70.MSPF3XTG.L3.1	CAGE70.MSPF3XTG.L3.1	11/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	3	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 70	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132249	TRUE	3XTG_male	COHORT 5	3XTG_3
14748.CAGE70.MSPF3XTG.L3.2	CAGE70.MSPF3XTG.L3.2	11/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	3	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 70	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132257	FALSE	3XTG_male	COHORT 5	3XTG_3
14748.CAGE70.MSPF3XTG.L4.1	CAGE70.MSPF3XTG.L4.1	12/1/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	4	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 70	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132075	TRUE	3XTG_male	COHORT 5	3XTG_4
14748.CAGE70.MSPF3XTG.L4.2	CAGE70.MSPF3XTG.L4.2	12/1/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	4	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 70	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132083	TRUE	3XTG_male	COHORT 5	3XTG_4
14748.CAGE70.MSPF3XTG.L5.1	CAGE70.MSPF3XTG.L5.1	1/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	5	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 70	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132064	TRUE	3XTG_male	COHORT 5	3XTG_5
14748.CAGE70.MSPF3XTG.L5.2	CAGE70.MSPF3XTG.L5.2	1/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	5	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 70	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132067	TRUE	3XTG_male	COHORT 5	3XTG_5
14748.CAGE73.MSPF3XTG.L2.1	CAGE73.MSPF3XTG.L2.1	9/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	2	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 73	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132245	TRUE	3XTG_male	COHORT 5	3XTG_2
14748.CAGE73.MSPF3XTG.L2.2	CAGE73.MSPF3XTG.L2.2	9/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	2	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 73	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132262	TRUE	3XTG_male	COHORT 5	3XTG_2
14748.CAGE73.MSPF3XTG.L3.1	CAGE73.MSPF3XTG.L3.1	11/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	3	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 73	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132269	TRUE	3XTG_male	COHORT 5	3XTG_3
14748.CAGE73.MSPF3XTG.L3.2	CAGE73.MSPF3XTG.L3.2	11/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	3	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 73	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132266	FALSE	3XTG_male	COHORT 5	3XTG_3
14748.CAGE73.MSPF3XTG.L4.1	CAGE73.MSPF3XTG.L4.1	12/1/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	4	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 73	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132092	TRUE	3XTG_male	COHORT 5	3XTG_4
14748.CAGE73.MSPF3XTG.L4.2	CAGE73.MSPF3XTG.L4.2	12/1/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	4	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 73	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132097	TRUE	3XTG_male	COHORT 5	3XTG_4
14748.CAGE73.MSPF3XTG.L5.1	CAGE73.MSPF3XTG.L5.1	1/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	5	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 73	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132078	TRUE	3XTG_male	COHORT 5	3XTG_5
14748.CAGE73.MSPF3XTG.L5.2	CAGE73.MSPF3XTG.L5.2	1/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	5	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 73	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132087	TRUE	3XTG_male	COHORT 5	3XTG_5
14748.CAGE74.MSPFB6.L2.1	CAGE74.MSPFB6.L2.1	9/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	2	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 74	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132265	TRUE	B6_male	COHORT 5	B6_2
14748.CAGE74.MSPFB6.L2.2	CAGE74.MSPFB6.L2.2	9/30/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	2	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 74	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132280	TRUE	B6_male	COHORT 5	B6_2
14748.CAGE74.MSPFB6.L3.1	CAGE74.MSPFB6.L3.1	11/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	3	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 74	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132275	TRUE	B6_male	COHORT 5	B6_3
14748.CAGE74.MSPFB6.L3.2	CAGE74.MSPFB6.L3.2	11/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	3	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 74	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132289	FALSE	B6_male	COHORT 5	B6_3
14748.CAGE74.MSPFB6.L4.1	CAGE74.MSPFB6.L4.1	12/1/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	4	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 74	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363130466	TRUE	B6_male	COHORT 5	B6_4
14748.CAGE74.MSPFB6.L4.2	CAGE74.MSPFB6.L4.2	12/1/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	4	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 74	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363130473	TRUE	B6_male	COHORT 5	B6_4
14748.CAGE74.MSPFB6.L5.1	CAGE74.MSPFB6.L5.1	1/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	5	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 74	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132095	TRUE	B6_male	COHORT 5	B6_5
14748.CAGE74.MSPFB6.L5.2	CAGE74.MSPFB6.L5.2	1/10/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	5	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 74	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132101	TRUE	B6_male	COHORT 5	B6_5
14748.MOUSE10.CAGE3.FSPF3XTG.S15	MOUSE10.CAGE3.FSPF3XTG.S15	9/18/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	15	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 3	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363141306	TRUE	3XTG_female	COHORT 1	3XTG_15
14748.MOUSE102.CAGE68.MSPF3XTG.S7	MOUSE102.CAGE68.MSPF3XTG.S7	2/24/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 68	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192935	TRUE	3XTG_male	COHORT 5	3XTG_7
14748.MOUSE103.CAGE68.MSPF3XTG.S7	MOUSE103.CAGE68.MSPF3XTG.S7	2/24/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 68	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192956	TRUE	3XTG_male	COHORT 5	3XTG_7
14748.MOUSE104.CAGE69.MSPF3XTG.S7	MOUSE104.CAGE69.MSPF3XTG.S7	2/24/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 69	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192944	TRUE	3XTG_male	COHORT 5	3XTG_7
14748.MOUSE105.CAGE69.MSPF3XTG.S7	MOUSE105.CAGE69.MSPF3XTG.S7	2/24/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 69	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192954	TRUE	3XTG_male	COHORT 5	3XTG_7
14748.MOUSE106.CAGE70.MSPF3XTG.S7	MOUSE106.CAGE70.MSPF3XTG.S7	2/24/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 70	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192953	FALSE	3XTG_male	COHORT 5	3XTG_7
14748.MOUSE107.CAGE70.MSPF3XTG.S7	MOUSE107.CAGE70.MSPF3XTG.S7	2/24/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 70	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363193395	TRUE	3XTG_male	COHORT 5	3XTG_7
14748.MOUSE108.CAGE73.MSPFB6.S7	MOUSE108.CAGE73.MSPFB6.S7	2/24/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 73	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363193392	TRUE	B6_male	COHORT 5	B6_7
14748.MOUSE109.CAGE73.MSPFB6.S7	MOUSE109.CAGE73.MSPFB6.S7	2/24/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 73	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363193421	TRUE	B6_male	COHORT 5	B6_7
14748.MOUSE11.CAGE6.FSPFB6.S15	MOUSE11.CAGE6.FSPFB6.S15	9/18/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	15	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 6	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363141765	TRUE	B6_female	COHORT 1	B6_15
14748.MOUSE110.CAGE74.MSPFB6.S7	MOUSE110.CAGE74.MSPFB6.S7	2/26/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 74	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192943	TRUE	B6_male	COHORT 5	B6_7
14748.MOUSE111.CAGE74.MSPFB6.S7	MOUSE111.CAGE74.MSPFB6.S7	2/26/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 74	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192957	TRUE	B6_male	COHORT 5	B6_7
14748.MOUSE112.CAGE74.MSPFB6.S7	MOUSE112.CAGE74.MSPFB6.S7	2/26/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 74	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192965	TRUE	B6_male	COHORT 5	B6_7
14748.MOUSE113.CAGE74.MSPFB6.S7	MOUSE113.CAGE74.MSPFB6.S7	2/26/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 74	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192942	TRUE	B6_male	COHORT 5	B6_7
14748.MOUSE114.CAGE74.MSPFB6.S7	MOUSE114.CAGE74.MSPFB6.S7	2/26/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 74	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192964	TRUE	B6_male	COHORT 5	B6_7
14748.MOUSE115.CAGE62.FSPF3XTG.S7	MOUSE115.CAGE62.FSPF3XTG.S7	2/26/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 62	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192955	TRUE	3XTG_female	COHORT 5	3XTG_7
14748.MOUSE116.CAGE62.FSPF3XTG.S7	MOUSE116.CAGE62.FSPF3XTG.S7	2/26/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 62	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192952	TRUE	3XTG_female	COHORT 5	3XTG_7
14748.MOUSE117.CAGE62.FSPF3XTG.S7	MOUSE117.CAGE62.FSPF3XTG.S7	2/26/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 62	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192951	TRUE	3XTG_female	COHORT 5	3XTG_7
14748.MOUSE12.CAGE6.FSPFB6.S15	MOUSE12.CAGE6.FSPFB6.S15	9/18/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	15	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 6	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363141350	TRUE	B6_female	COHORT 1	B6_15
14748.MOUSE126.CAGE40.MSPF3XTG.S12	MOUSE126.CAGE40.MSPF3XTG.S12	4/12/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 40	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363192950	TRUE	3XTG_male	COHORT 6	3XTG_12
14748.MOUSE127.CAGE40.MSPF3XTG.S12	MOUSE127.CAGE40.MSPF3XTG.S12	4/12/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 40	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363193394	TRUE	3XTG_male	COHORT 6	3XTG_12
14748.MOUSE128.CAGE41.MSPF3XTG.S12	MOUSE128.CAGE41.MSPF3XTG.S12	4/12/21		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 41	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	male	Sacrifice	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363193391	TRUE	3XTG_male	COHORT 6	3XTG_12
